Study Accession,Sample Accession or Sample ID,gmhi_value,isHealthy
L1,SAMEA2582163,-2.465235147092962,False
PRJEB6997,SAMEA2737724,-2.46239429061971,False
L1,SAMEA2582160,-2.4575440270974522,False
PRJEB12449,SAMEA3879537,-2.4545011190926864,False
N4,SRR5275430,-2.4525135945856245,False
PRJNA319574,SAMN06110319,-2.4505695480774174,True
L1,SAMEA2582162,-2.4499410535812007,False
N5,SRR5279260,-2.446827726374399,False
N7,SAMD00114825,-2.4458103455470637,False
L1,SAMEA2582107,-2.445670776912021,False
N4,SRR5275421,-2.4413155573910363,False
PRJEB6997,SAMEA2737732,-2.4335322720173855,False
PRJEB6070,SAMEA2467078,-2.4311374583448093,False
N4,SRR5275427,-2.4310162340387858,False
PRJEB6070,SAMEA2466954,-2.4276652816787587,False
PRJEB12449,SAMEA3879521,-2.425479025015031,False
PRJEB21528,SAMEA104142184,-2.4173126139311427,False
N7,SAMD00114767,-2.4153574631602153,False
PRJEB1786,SAMEA1906425,-2.414165568045299,False
PRJEB12123,SAMEA3708487,-2.4111895284789258,False
PRJEB6997,SAMEA2737878,-2.4096410821067065,True
L1,SAMEA2582079,-2.4011701565570283,False
PRJEB21528,SAMEA104142209,-2.3996831641458907,False
PRJEB7774,SAMEA3136750,-2.396539333324944,False
PRJEB7774,SAMEA3136741,-2.3960376347264547,False
PRJEB6997,SAMEA2737680,-2.395412038819873,False
N8,SAMEA4817945,-2.3918796770810586,False
PRJNA422434,SAMN00715152,-2.3889505323580837,False
PRJEB6997,SAMEA2737678,-2.38534746750271,False
PRJEB1220,SAMEA2042216,-2.3843908262124542,False
PRJEB10878,SAMEA3541570,-2.3800624164044883,False
PRJEB10878,SAMEA3541572,-2.3795308168304956,False
PRJEB6997,SAMEA2737825,-2.378854089319342,True
L1,SAMEA2582031,-2.3743221289253444,False
PRJEB6070,SAMEA2467048,-2.3743045532165614,False
PRJEB12449,SAMEA3879562,-2.3739441273988118,False
N8,SAMEA4817906,-2.3738713473074684,False
PRJEB4336,SAMEA2159102,-2.370976767655464,False
PRJEB6070,SAMEA2467009,-2.370310137686588,False
PRJEB1220,SAMEA2042576,-2.369670429560563,False
PRJEB6070,SAMEA2466891,-2.3694347726619442,False
PRJEB12123,SAMEA3708468,-2.368721293971823,False
PRJEB21528,SAMEA104142314,-2.3682050269818733,False
PRJEB1220,SAMEA2042630,-2.3656752503693435,False
V1,RHB_RAM_0131,-2.360862701276523,False
PRJEB21528,SAMEA104142235,-2.3606133322415586,True
N7,SAMD00114765,-2.3583935878845863,False
PRJEB12449,SAMEA3879516,-2.358161039830566,False
C1,SRR3582163,-2.3574382954450464,False
PRJEB1786,SAMEA1906527,-2.346126448940828,False
PRJEB1786,SAMEA1906472,-2.3456287561596985,False
PRJNA422434,SAMN00715274,-2.3439678906629875,False
PRJEB12123,SAMEA3708677,-2.343350297933284,False
PRJEB21528,SAMEA104142256,-2.3426694025873265,False
PRJEB7774,SAMEA3136754,-2.34242813629315,False
N7,SAMN08813960,-2.3409990297007144,False
PRJNA422434,SAMN00715146,-2.339822109761651,False
PRJEB12449,SAMEA3879589,-2.338249401216892,False
N4,SRR5275410,-2.3338255613532524,False
N7,SAMD00114966,-2.332498778896975,False
PRJEB6070,SAMEA2467077,-2.3322636852451915,False
PRJEB21528,SAMEA104142324,-2.3267137553159145,False
PRJEB7774,SAMEA3136701,-2.3177761215050294,False
PRJEB6337,SAMEA2581903,-2.3158324698004003,True
PRJEB15371,SAMEA4431913,-2.3111141006060687,False
N4,SRR5275399,-2.3100017849298498,False
PRJEB12123,SAMEA3708687,-2.3012789030656386,False
PRJEB1786,SAMEA1906456,-2.290260362839344,False
PRJEB6070,SAMEA2466926,-2.2871393873736605,False
PRJEB15371,SAMEA4431933,-2.2816409775458437,False
PRJEB21528,SAMEA104142223,-2.281144112841522,True
PRJEB12449,SAMEA3879505,-2.2727713033804604,False
PRJNA422434,SAMN00792037,-2.27039089789413,False
PRJEB7774,SAMEA3178940,-2.266278973549013,False
N5,SRR5279309,-2.261860433650141,False
N8,SAMEA4817925,-2.2609190677599247,False
N7,SAMN08813985,-2.257620823009139,False
V1,RHB_RAM_0013,-2.255276122046298,False
PRJEB15371,SAMEA4431893,-2.2542545334661943,False
PRJNA422434,SAMN00791957,-2.253310824649416,True
PRJEB21528,SAMEA104142332,-2.253310824649416,False
PRJEB6070,SAMEA2467038,-2.251241883144607,True
PRJNA422434,SAMN00792022,-2.2507886415147893,False
PRJEB6997,SAMEA2737736,-2.249647316078741,False
N8,SAMEA4817951,-2.245190755977645,False
N5,SRR5279225,-2.2425351067118626,False
PRJEB6070,SAMEA2466952,-2.2403591396862765,False
PRJEB12123,SAMEA3708694,-2.2393151918087235,False
PRJEB6070,SAMEA2466957,-2.236454743353491,False
PRJEB15371,SAMEA4431883,-2.2306211713057347,False
N7,SAMD00115020,-2.229161748402021,False
PRJEB6997,SAMEA2737773,-2.228047350855884,False
PRJEB1786,SAMEA1906470,-2.227679503083815,False
PRJEB6070,SAMEA2466905,-2.222145264889656,False
PRJEB6997,SAMEA2737734,-2.2175637827709473,True
PRJEB21528,SAMEA104142230,-2.215715163485796,False
H1,SAMEA103958150,-2.211405969547291,True
N7,SAMN08813944,-2.2104969157607397,False
L1,SAMEA2582069,-2.2104350143223845,False
PRJEB12449,SAMEA3879543,-2.205486194473396,True
PRJEB7774,SAMEA3136757,-2.2049647601686395,False
PRJEB1220,SAMEA1972159,-2.201171639558401,False
N5,SRR5279228,-2.197327997917244,False
L1,SAMEA2582183,-2.194287007745738,False
PRJNA422434,SAMN00792107,-2.192425159469658,False
PRJEB21528,SAMEA104142179,-2.19106301695559,False
PRJEB4336,SAMEA2149068,-2.183896681157334,False
N4,SRR5275473,-2.1810173328413445,False
PRJEB1786,SAMEA1906573,-2.1739302446149167,False
PRJEB7774,SAMEA3136751,-2.1734099824134296,False
PRJEB21528,SAMEA104142268,-2.1733907635258523,False
PRJNA328899,SAMN05414918,-2.173217570646873,True
PRJEB10878,SAMEA3541571,-2.1697611590514665,False
PRJEB21528,SAMEA104142307,-2.169469511784572,False
PRJEB15371,SAMEA4431877,-2.168862776191607,False
PRJNA422434,SAMN00715219,-2.166572996603736,False
PRJEB6070,SAMEA2467005,-2.1659739749130735,False
L1,SAMEA2582105,-2.1627611581333497,False
H1,SAMEA103958142,-2.1615030859336377,True
PRJEB6997,SAMEA2737798,-2.158811687435706,True
PRJEB10878,SAMEA3541487,-2.1587778463859175,False
N7,SAMN08813938,-2.1570691269058435,False
PRJNA422434,SAMN00792103,-2.154097342350719,False
PRJNA422434,SAMN00792065,-2.152680692931516,False
PRJEB15371,SAMEA4431902,-2.152517831021895,False
PRJEB6070,SAMEA2466992,-2.151399771111713,False
PRJNA422434,SAMN00792089,-2.150592837510666,False
PRJEB21528,SAMEA104142196,-2.1488606755519557,False
PRJEB21528,SAMEA104142131,-2.1460744741598616,True
PRJEB6070,SAMEA2466988,-2.1449485675352045,False
PRJEB12123,SAMEA3708593,-2.1440657279187527,True
PRJEB12947,SAMEA3888901,-2.1436475684157443,False
PRJEB1220,SAMEA2042575,-2.1283621495846465,False
PRJEB1786,SAMEA1906422,-2.125094786411311,False
PRJEB1220,SAMEA2042986,-2.1177510213032,False
L1,SAMEA2582177,-2.1157054479596504,False
N7,SAMD00114871,-2.114345822841696,False
N7,SAMD00114863,-2.113085238470416,False
PRJEB12947,SAMEA3888911,-2.112537570438553,False
PRJNA422434,SAMN00715136,-2.1118655018192793,False
PRJEB6997,SAMEA2737774,-2.1111442614526403,False
PRJEB7774,SAMEA3136706,-2.1100581433139256,False
PRJEB1220,SAMEA2043041,-2.1096668067514526,False
N5,SRR5279248,-2.1083624896328006,False
N4,SRR5275395,-2.107143120049293,False
L1,SAMEA2582158,-2.1000712844555838,False
PRJEB1786,SAMEA1906523,-2.098022015329619,False
PRJEB12123,SAMEA3708693,-2.096673782628689,False
PRJEB7774,SAMEA3136728,-2.094529264475285,False
PRJEB12123,SAMEA3708648,-2.091209235305631,False
PRJEB21528,SAMEA104142077,-2.0908569773253984,False
PRJNA422434,SAMN00715223,-2.088888585395183,False
PRJEB21528,SAMEA104142290,-2.0876967459112903,False
N7,SAMN08813961,-2.085561596813757,False
L1,SAMEA2582106,-2.085169845346883,False
PRJEB1786,SAMEA1906430,-2.083424219164136,False
PRJEB7774,SAMEA3136686,-2.082117652151327,False
PRJNA389280,SAMN07424330,-2.0814472659133902,False
PRJEB7774,SAMEA3136635,-2.0800866912259965,False
N7,SAMD00114782,-2.0794743396848063,False
PRJEB1220,SAMEA2042011,-2.079027823283121,False
PRJEB1220,SAMEA1965906,-2.0783912664041866,False
PRJEB7774,SAMEA3136624,-2.0751821001545863,False
PRJEB6997,SAMEA2737840,-2.074789805124569,False
L1,SAMEA2582136,-2.0746320697443554,False
N8,SAMEA4817968,-2.073601411379156,False
PRJEB12123,SAMEA3708707,-2.0730232561551136,True
PRJNA385949,SAMN07199931,-2.0729591365225857,False
L1,SAMEA2582120,-2.070468644758427,False
PRJEB10878,SAMEA3541514,-2.0692325467837054,False
H1,SAMEA103958156,-2.06359916795329,True
PRJEB12123,SAMEA3708509,-2.0634926902536463,False
PRJNA422434,SAMN00715203,-2.0608785982477156,False
PRJEB6070,SAMEA2466934,-2.0600006674599824,False
PRJEB12449,SAMEA3879508,-2.0598058154791454,False
PRJEB6997,SAMEA2737673,-2.057697065573641,False
PRJEB6997,SAMEA2737871,-2.057566524855711,False
PRJEB21528,SAMEA104142187,-2.0549907057866386,False
PRJEB12123,SAMEA3708515,-2.053610550580389,False
PRJEB6997,SAMEA2737791,-2.053103187114523,False
PRJEB12123,SAMEA3708650,-2.052746855646239,False
PRJEB1786,SAMEA1906496,-2.0495800367576518,False
N5,SRR5279253,-2.0470811050634374,False
PRJEB1220,SAMEA2042450,-2.0421522022030425,False
L1,SAMEA2582042,-2.039925011117031,False
PRJEB1786,SAMEA1906546,-2.0387023430090823,False
PRJEB21528,SAMEA104142265,-2.0365944725274727,False
PRJEB6070,SAMEA2466931,-2.0322815762495035,False
N7,SAMD00114946,-2.032243714056556,False
PRJEB12449,SAMEA3879578,-2.0322396702010637,False
PRJEB4336,SAMEA1970858,-2.0283801750497132,False
PRJEB10878,SAMEA3541580,-2.0281875100371436,False
PRJEB21528,SAMEA104142078,-2.0267691828686982,True
PRJEB12123,SAMEA3708690,-2.026026407658069,False
PRJEB12449,SAMEA3879603,-2.0257766047670835,True
PRJEB12123,SAMEA3708629,-2.0253069582937195,True
N5,SRR5279223,-2.0184360532526213,False
N7,SAMN08813981,-2.0179679901325205,False
PRJEB21528,SAMEA104142374,-2.016604792114833,True
PRJNA422434,SAMN00791920,-2.016604792114833,False
PRJEB7774,SAMEA3136679,-2.0162302083098114,False
PRJEB1786,SAMEA1906583,-2.0115194749861876,False
C1,SRR3582154,-2.0114297466023454,False
PRJEB15371,SAMEA4431926,-2.0055365037623796,False
PRJEB4336,SAMEA2149983,-1.999960062194266,False
PRJEB21528,SAMEA104142346,-1.9992589447485631,False
PRJNA422434,SAMN00791948,-1.9992589447485631,False
N7,SAMD00115035,-1.9954932518864674,False
PRJEB21528,SAMEA104142107,-1.9926245280896402,True
N4,SRR5275475,-1.9882086150600473,False
L1,SAMEA2582130,-1.9841206702799794,False
PRJEB6997,SAMEA2737805,-1.9839572171335713,False
PRJNA422434,SAMN00715229,-1.9828215549118013,False
L1,SAMEA2582091,-1.9807299030157033,False
N4,SRR5275456,-1.9737269042459016,False
PRJEB1220,SAMEA2042000,-1.9714969165519547,True
PRJEB10878,SAMEA3541472,-1.9699817918605347,False
PRJEB6337,SAMEA2581955,-1.966683091624632,False
PRJEB7774,SAMEA3136720,-1.9630910279288147,False
PRJEB21528,SAMEA104142210,-1.9610158316678958,True
PRJNA422434,SAMN00792108,-1.957233142733643,False
PRJNA422434,SAMN00792066,-1.9561643766156136,False
L1,SAMEA2582152,-1.9512656010355016,False
PRJEB21528,SAMEA104142233,-1.951246521846957,False
PRJEB12123,SAMEA3708484,-1.9504556886370952,False
PRJNA422434,SAMN00715198,-1.9489342986792468,False
PRJEB15371,SAMEA4431876,-1.945267708654026,False
L1,SAMEA2582132,-1.9440629011635342,False
PRJEB15371,SAMEA4431889,-1.940503404148778,False
PRJNA422434,SAMN00792057,-1.9396860852390019,False
PRJEB21528,SAMEA104142219,-1.937793589129233,True
L1,SAMEA2582171,-1.9377472420135922,False
PRJNA422434,SAMN00715220,-1.9340806449732004,False
PRJNA422434,SAMN00715137,-1.9306331536624008,False
PRJEB7774,SAMEA3136666,-1.9255412607857527,False
H1,SAMEA103958160,-1.9242117161474483,True
PRJEB6997,SAMEA2737726,-1.9201636268559557,False
L1,SAMEA2582085,-1.9186416207150274,False
PRJEB7774,SAMEA3136756,-1.9181874971437678,False
PRJEB6997,SAMEA2737835,-1.9154926742763232,False
PRJEB7774,SAMEA3136660,-1.9142397834710119,False
PRJNA389280,SAMN07424504,-1.9130378222462783,False
PRJEB21528,SAMEA104142299,-1.9113038233279895,False
PRJEB1220,SAMEA2042226,-1.9090352438652174,True
PRJEB6070,SAMEA2466963,-1.908969615129499,False
PRJEB1220,SAMEA2042580,-1.9081517514898927,True
N4,SRR5275477,-1.9059970521007337,False
PRJEB1220,SAMEA2042106,-1.9042310857244833,False
L1,SAMEA2582043,-1.902603364839924,False
PRJNA319574,SAMN06110134,-1.9025065157560932,True
PRJNA319574,SAMN06110334,-1.9019919819894775,True
PRJNA422434,SAMN00792105,-1.8986244100162502,False
PRJEB1786,SAMEA1906448,-1.8966248599907287,False
PRJEB6070,SAMEA2466936,-1.8912388821857191,False
PRJNA177201,SAMN01760919,-1.8883982721621286,False
PRJEB4336,SAMEA2146600,-1.8852975856628724,False
PRJEB21528,SAMEA104142225,-1.884636741651485,False
V1,RHB_RAM_0054,-1.8826043029128803,False
PRJEB12449,SAMEA3879514,-1.8816773955329429,False
PRJEB10878,SAMEA3541510,-1.8809040085842137,False
PRJEB7774,SAMEA3136665,-1.8793366775488596,False
N7,SAMN08813951,-1.878970875566964,False
PRJEB7774,SAMEA3136637,-1.8755994493065653,True
PRJNA299502,SAMN04209222,-1.8728321345111212,False
PRJNA422434,SAMN00715256,-1.8724328693015027,True
PRJNA422434,SAMN00792070,-1.8721342919382096,False
PRJEB10878,SAMEA3541577,-1.86976770801281,False
PRJEB7774,SAMEA3136698,-1.8650614211849619,False
PRJEB4336,SAMEA2159529,-1.8623251891430246,False
PRJNA422434,SAMN00792061,-1.8589519106868102,False
PRJNA422434,SAMN00715192,-1.8585051170134081,False
PRJNA422434,SAMN00791934,-1.8566864680376252,False
PRJEB12449,SAMEA3879518,-1.8565056042376975,False
N7,SAMN08813996,-1.8398128333244752,False
PRJNA422434,SAMN00715247,-1.8392783548329845,True
PRJNA422434,SAMN00715132,-1.8367776563663725,False
PRJNA422434,SAMN00715148,-1.8339830752807502,False
PRJNA299502,SAMN04209248,-1.8332692037927247,False
PRJEB7774,SAMEA3136633,-1.8328866548866607,False
PRJEB7774,SAMEA3136625,-1.8312518831479065,False
PRJNA389280,SAMN07424493,-1.83105306795796,False
PRJEB6997,SAMEA2737679,-1.8302546594401496,False
PRJEB6070,SAMEA2466974,-1.825614283991646,False
PRJNA422434,SAMN00792051,-1.824273960191634,False
PRJEB6070,SAMEA2466960,-1.821024488704404,False
PRJEB10878,SAMEA3541471,-1.8206335626088683,False
PRJEB12449,SAMEA3879523,-1.8152756056558748,False
PRJEB6997,SAMEA2737816,-1.8148858284051754,True
N7,SAMD00114755,-1.8122271861908457,False
PRJEB1786,SAMEA1906451,-1.8119786473320827,False
PRJEB12123,SAMEA3708698,-1.8098155785336154,True
PRJNA422434,SAMN00792046,-1.8081706853498862,False
PRJEB7774,SAMEA3136731,-1.8078668869595127,False
PRJEB1786,SAMEA1906477,-1.806735705678821,False
PRJEB12123,SAMEA3708709,-1.8013170046706803,True
PRJEB6997,SAMEA2737880,-1.8010581227835665,False
PRJEB1786,SAMEA1906542,-1.7981650569360998,False
PRJEB15371,SAMEA4431888,-1.7938389925924503,False
PRJEB1220,SAMEA2042991,-1.7928365063694673,False
PRJEB12123,SAMEA3708651,-1.7909037273785442,False
PRJEB21528,SAMEA104142334,-1.790845363692649,True
PRJEB21528,SAMEA104142288,-1.7881723202989712,False
V1,RHB_RAM_0078,-1.7853032292629545,False
PRJEB1220,SAMEA2042433,-1.7840289589093306,False
PRJNA422434,SAMN00792076,-1.7805013356613109,False
PRJEB21528,SAMEA104142263,-1.7795166022296616,False
PRJEB6070,SAMEA2466964,-1.779162473263596,False
PRJEB21528,SAMEA104142116,-1.7789354875397219,False
V1,RHB_RAM_0004,-1.7788388347128024,False
PRJEB12449,SAMEA3879534,-1.7782405308793312,False
PRJEB6997,SAMEA2737782,-1.770306629148394,False
PRJEB12947,SAMEA3888913,-1.7688927857787249,False
PRJEB10878,SAMEA3541473,-1.7668778198249955,False
H1,SAMEA103958143,-1.7651530290502886,True
N4,SRR5275398,-1.7564427867669163,False
PRJEB12449,SAMEA3879533,-1.7537775997330871,False
N7,SAMN08814001,-1.7522909234221176,False
PRJEB21528,SAMEA104142236,-1.7498116998270865,False
PRJEB6337,SAMEA2582003,-1.7472619621898637,True
PRJEB6997,SAMEA2737654,-1.741922299751257,False
PRJNA422434,SAMN00792098,-1.7390603898251897,False
PRJEB6997,SAMEA2737844,-1.738803543589468,True
N5,SRR5279231,-1.7385123219489471,False
PRJEB12449,SAMEA3879531,-1.7363476358530945,False
PRJEB6997,SAMEA2737843,-1.7357325688461893,True
PRJEB21528,SAMEA104142163,-1.7305183046842696,False
PRJEB12123,SAMEA3708645,-1.7275630156094821,False
L1,SAMEA2582018,-1.7274963239219687,False
PRJEB12449,SAMEA3879597,-1.7268487176489609,False
PRJEB21528,SAMEA104142254,-1.723305866871815,False
C1,SRR3582147,-1.7232627408209318,False
PRJEB21528,SAMEA104142171,-1.7225795046017955,False
PRJNA389280,SAMN07424287,-1.722553217371137,False
N7,SAMN08813978,-1.7208170904217805,False
PRJEB21528,SAMEA104142368,-1.7207980678083445,True
PRJEB10878,SAMEA3541496,-1.7162111412791914,False
L1,SAMEA2582028,-1.715881268442462,False
PRJNA422434,SAMN00791926,-1.7151162329719716,False
PRJEB21528,SAMEA104142205,-1.712987249701224,False
PRJEB21528,SAMEA104142199,-1.71263153271902,False
N7,SAMN08813935,-1.7123808998129024,False
PRJEB12123,SAMEA3708683,-1.7108690820554169,False
PRJEB1220,SAMEA2042014,-1.7103222108780147,False
PRJNA319574,SAMN06110157,-1.7096272002363286,True
PRJEB21528,SAMEA104142273,-1.7046728628111296,False
PRJNA422434,SAMN00715225,-1.704054470275719,False
PRJEB1220,SAMEA2042736,-1.7015610150321938,False
PRJEB21528,SAMEA104142306,-1.6968630971015117,False
PRJEB15371,SAMEA4431953,-1.694073283716815,True
PRJEB12449,SAMEA3879519,-1.6939965077760522,False
PRJEB6070,SAMEA2467047,-1.6918637929481357,False
PRJEB21528,SAMEA104142164,-1.681921615015317,False
PRJNA389280,SAMN07424264,-1.6790127226154228,True
PRJEB12123,SAMEA3708691,-1.6782442609749197,False
L1,SAMEA2582073,-1.6777829999275253,False
PRJEB6070,SAMEA2467003,-1.6758454557906468,False
PRJEB7774,SAMEA3136709,-1.674162005267011,False
N5,SRR5279268,-1.673566878298916,False
PRJEB6997,SAMEA2737694,-1.6694900053624724,False
PRJNA422434,SAMN00791970,-1.663346235639783,True
PRJEB1220,SAMEA2042584,-1.6626073134115416,False
PRJEB21528,SAMEA104142082,-1.662301498212929,False
PRJEB21528,SAMEA104142169,-1.6611753524767414,False
PRJEB7774,SAMEA3136663,-1.65832865397601,False
PRJEB1220,SAMEA2042509,-1.6546050107782269,False
PRJEB12123,SAMEA3708531,-1.654251257424441,False
PRJEB21528,SAMEA104142266,-1.6534773532918428,False
PRJEB21528,SAMEA104142269,-1.6520372196860549,False
PRJEB12449,SAMEA3879599,-1.6510770681394056,False
PRJEB6070,SAMEA2466946,-1.650577816402495,False
PRJEB21528,SAMEA104142319,-1.6494102494014227,False
PRJEB21528,SAMEA104142180,-1.6490331789919614,False
PRJEB4336,SAMEA2148755,-1.6486714925631252,False
N7,SAMD00114737,-1.6483930176756876,False
N5,SRR5279265,-1.6470103184774085,False
PRJEB12123,SAMEA3708491,-1.6442524994168606,False
L1,SAMEA2582143,-1.6434379062681255,False
PRJEB12449,SAMEA3879582,-1.6433540716613408,False
N7,SAMN08814027,-1.6427045025113496,False
L1,SAMEA2582084,-1.6406927735109975,False
PRJEB12449,SAMEA3879598,-1.6359671687550457,False
PRJEB6070,SAMEA2466986,-1.6353288702636029,False
PRJEB6070,SAMEA2466966,-1.6349922013093763,False
L1,SAMEA2582144,-1.633547469674073,False
PRJEB21528,SAMEA104142088,-1.6322718962833358,True
PRJEB12449,SAMEA3879520,-1.6299035194269675,False
PRJEB1220,SAMEA2042436,-1.629530782831083,False
PRJNA422434,SAMN00792050,-1.624752479772218,False
PRJEB1786,SAMEA1906468,-1.6218107172531884,False
PRJNA177201,SAMN01760917,-1.6199365542506183,False
PRJEB12449,SAMEA3879510,-1.619328419814933,False
N7,SAMN08814008,-1.6184813906683362,False
PRJEB7774,SAMEA3136694,-1.6154664542882904,False
PRJEB12449,SAMEA3879559,-1.614597370995095,False
N5,SRR5279245,-1.6085846706113562,False
PRJNA389280,SAMN07424517,-1.6075892398177412,False
PRJEB21528,SAMEA104142085,-1.6072167544852105,False
PRJEB6070,SAMEA2466914,-1.6061736364901602,False
PRJNA422434,SAMN00792019,-1.6058203928373973,False
PRJEB4336,SAMEA2152063,-1.6045905880651237,True
PRJEB21528,SAMEA104142127,-1.600171023446542,False
PRJEB6997,SAMEA2737753,-1.599961225647383,False
PRJNA422434,SAMN00792100,-1.5956878138988506,False
N4,SRR5275448,-1.5932517723298991,False
PRJEB7774,SAMEA3136744,-1.5930161315103943,False
N8,SAMEA4817969,-1.592722051303534,False
N5,SRR5279251,-1.5920327618203682,False
PRJEB4336,SAMEA2143074,-1.5910617189234817,False
PRJEB12123,SAMEA3708481,-1.5897174103698666,False
PRJNA422434,SAMN00715176,-1.5890165321698215,True
PRJEB1220,SAMEA2042217,-1.5889247292256687,True
PRJEB6070,SAMEA2467020,-1.586353146981212,True
N5,SRR5279252,-1.5852576090694077,False
PRJNA389280,SAMN07424386,-1.5827599223740914,False
PRJEB6337,SAMEA2582013,-1.5820955072616358,True
PRJEB8094,SAMEA3182056,-1.5733000673164141,True
PRJNA422434,SAMN00791939,-1.5718975342276629,False
PRJEB21528,SAMEA104142355,-1.5718975342276629,True
PRJEB1220,SAMEA2042982,-1.570964463777706,False
PRJEB6070,SAMEA2466928,-1.570808764859621,False
PRJEB21528,SAMEA104142155,-1.568316010986314,False
PRJEB15371,SAMEA4431937,-1.5652426716543246,True
PRJEB6070,SAMEA2467015,-1.5611409764707482,False
PRJEB6070,SAMEA2466978,-1.559772058669586,False
PRJEB15371,SAMEA4431944,-1.556162484146237,True
PRJEB6997,SAMEA2737799,-1.5527950117003044,True
PRJEB21528,SAMEA104142211,-1.5518475875564701,True
